# Logfile created on 2020-11-10 11:49:37 +0100 by logger.rb/56815
I, [2020-11-10T11:49:51.577654 #20436]  INFO -- : lab.rism: Source #241273 moved 787 to 599 with content '(OCoLC)315341173'
I, [2020-11-10T11:49:51.690805 #20436]  INFO -- : lab.rism: Source #241276 moved 787 to 599 with content '(OCoLC)891760654'
I, [2020-11-10T11:49:51.780705 #20436]  INFO -- : lab.rism: Source #241277 moved 787 to 599 with content '(OCoLC)891760678'
I, [2020-11-10T11:49:51.780784 #20436]  INFO -- : lab.rism: Source #241277 moved 787 to 599 with content '(OCoLC)891754155'
I, [2020-11-10T11:49:51.846349 #20436]  INFO -- : lab.rism: Source #241278 moved 787 to 599 with content '(OCoLC)891760654'
I, [2020-11-10T11:49:51.945546 #20436]  INFO -- : lab.rism: Source #241279 moved 787 to 599 with content '(OCoLC)891754155'
I, [2020-11-10T11:49:52.011649 #20436]  INFO -- : lab.rism: Source #241280 moved 787 to 599 with content '(OCoLC)891760654'
I, [2020-11-10T11:49:52.097230 #20436]  INFO -- : lab.rism: Source #241291 moved 787 to 599 with content 'Lititz Congregation Collection L [272].5; (OCoLC)891758104'
I, [2020-11-10T11:49:52.097326 #20436]  INFO -- : lab.rism: Source #241291 moved 787 to 599 with content 'Lititz Congregation Collection L [454].40; (OCoLC)919465201'
I, [2020-11-10T11:49:52.190149 #20436]  INFO -- : lab.rism: Source #241298 moved 787 to 599 with content '(OCoLC)891754700'
I, [2020-11-10T11:49:52.293814 #20436]  INFO -- : lab.rism: Source #241301 moved 787 to 599 with content 'Lititz Congregation Collection L 65.2[a].; (OCoLC)891754844'
I, [2020-11-10T11:49:52.387785 #20436]  INFO -- : lab.rism: Source #241306 moved 787 to 599 with content '(OCoLC)891752787'
I, [2020-11-10T11:49:52.503268 #20436]  INFO -- : lab.rism: Source #241308 moved 787 to 599 with content '(OCoLC)891752787'
I, [2020-11-10T11:49:52.579297 #20436]  INFO -- : lab.rism: Source #241312 moved 787 to 599 with content 'Art 14a. Nun sich der Tag geendet hat; (OCoLC)946157738'
I, [2020-11-10T11:49:52.662317 #20436]  INFO -- : lab.rism: Source #241317 moved 787 to 599 with content '(OCoLC)891753719'
I, [2020-11-10T11:49:52.743483 #20436]  INFO -- : lab.rism: Source #241320 moved 787 to 599 with content '(OCoLC)891753914'
I, [2020-11-10T11:49:52.802121 #20436]  INFO -- : lab.rism: Source #241321 moved 787 to 599 with content '(OCoLC)891754058'
I, [2020-11-10T11:49:52.860850 #20436]  INFO -- : lab.rism: Source #241333 moved 787 to 599 with content 'Lititz Congregation Collection L 27[B].1; (OCoLC)891753616'
I, [2020-11-10T11:49:52.936211 #20436]  INFO -- : lab.rism: Source #241334 moved 787 to 599 with content 'Lititz Congregation Collection L 27A.1; (OCoLC)891753615'
I, [2020-11-10T11:49:53.013352 #20436]  INFO -- : lab.rism: Source #241337 moved 787 to 599 with content 'Lititz Congregation Collection L 27B.2[a].; (OCoLC)891753663'
I, [2020-11-10T11:49:53.120718 #20436]  INFO -- : lab.rism: Source #241349 moved 787 to 599 with content '(OCoLC)891754731'
I, [2020-11-10T11:49:53.211900 #20436]  INFO -- : lab.rism: Source #241366 moved 787 to 599 with content '(OCoLC)891754665'
I, [2020-11-10T11:49:53.292963 #20436]  INFO -- : lab.rism: Source #241367 moved 787 to 599 with content '(OCoLC)891754854'
I, [2020-11-10T11:49:53.362638 #20436]  INFO -- : lab.rism: Source #241389 moved 787 to 599 with content '(OCoLC)891753388'
I, [2020-11-10T11:49:53.469596 #20436]  INFO -- : lab.rism: Source #241402 moved 787 to 599 with content '(OCoLC)891753278'
I, [2020-11-10T11:49:53.545178 #20436]  INFO -- : lab.rism: Source #241403 moved 787 to 599 with content '(OCoLC)891753248'
I, [2020-11-10T11:49:53.626792 #20436]  INFO -- : lab.rism: Source #241404 moved 787 to 599 with content '(OCoLC)891753278'
I, [2020-11-10T11:49:53.753726 #20436]  INFO -- : lab.rism: Source #241410 moved 787 to 599 with content '(OCoLC)891753278'
I, [2020-11-10T11:49:53.879644 #20436]  INFO -- : lab.rism: Source #241412 moved 787 to 599 with content '(OCoLC)891754058'
I, [2020-11-10T11:49:54.040363 #20436]  INFO -- : lab.rism: Source #241413 moved 787 to 599 with content '(OCoLC)891753884'
I, [2020-11-10T11:49:54.145823 #20436]  INFO -- : lab.rism: Source #241441 moved 787 to 599 with content '(OCoLC)891753518'
I, [2020-11-10T11:49:54.314666 #20436]  INFO -- : lab.rism: Source #241476 moved 787 to 599 with content '(OCoLC)891754060'
I, [2020-11-10T11:49:54.523506 #20436]  INFO -- : lab.rism: Source #241478 moved 787 to 599 with content '(OCoLC)891753939'
I, [2020-11-10T11:49:54.706602 #20436]  INFO -- : lab.rism: Source #241511 moved 787 to 599 with content 'Art 228A. Wie schön leuchtet der Morgenstern; (OCoLC)946157738'
I, [2020-11-10T11:49:55.058963 #20436]  INFO -- : lab.rism: Source #241523 moved 787 to 599 with content 'Lititz Congregation Collection L 69.2[a].; (OCoLC)891754854'
I, [2020-11-10T11:49:55.059049 #20436]  INFO -- : lab.rism: Source #241523 moved 787 to 599 with content 'Lititz Congregation Collection L 69.2[b].; (OCoLC)891754855'
I, [2020-11-10T11:49:55.474425 #20436]  INFO -- : lab.rism: Source #241531 moved 787 to 599 with content '(OCoLC)891758644'
I, [2020-11-10T11:49:55.673181 #20436]  INFO -- : lab.rism: Source #241535 moved 787 to 599 with content '(OCoLC)891759068'
I, [2020-11-10T11:49:55.774599 #20436]  INFO -- : lab.rism: Source #241546 moved 787 to 599 with content '(OCoLC)891763234'
I, [2020-11-10T11:49:55.900317 #20436]  INFO -- : lab.rism: Source #241554 moved 787 to 599 with content 'Art 22b. Lob sen dem allmächtigen Gott; (OCoLC)946157738'
I, [2020-11-10T11:49:56.015786 #20436]  INFO -- : lab.rism: Source #241564 moved 787 to 599 with content 'Lititz Congregation Collection L [386.1].; (OCoLC)891761278'
I, [2020-11-10T11:49:56.156093 #20436]  INFO -- : lab.rism: Source #241567 moved 787 to 599 with content '(OCoLC)891763463'
I, [2020-11-10T11:49:56.247217 #20436]  INFO -- : lab.rism: Source #241575 moved 787 to 599 with content '(OCoLC)891754664'
I, [2020-11-10T11:49:56.355351 #20436]  INFO -- : lab.rism: Source #241587 moved 787 to 599 with content '(OCoLC)891759980'
I, [2020-11-10T11:49:56.428543 #20436]  INFO -- : lab.rism: Source #241591 moved 787 to 599 with content '(OCoLC)891763291'
I, [2020-11-10T11:49:56.496308 #20436]  INFO -- : lab.rism: Source #241594 moved 787 to 599 with content '(OCoLC)891753764'
I, [2020-11-10T11:49:56.589540 #20436]  INFO -- : lab.rism: Source #241604 moved 787 to 599 with content '(OCoLC)891757619'
I, [2020-11-10T11:49:56.664684 #20436]  INFO -- : lab.rism: Source #241614 moved 787 to 599 with content 'Art 540e. Die Gnade unsers Herrn Jesu Christi; (OCoLC)946157738'
I, [2020-11-10T11:49:56.760504 #20436]  INFO -- : lab.rism: Source #241629 moved 787 to 599 with content '(OCoLC)891754844'
I, [2020-11-10T11:49:56.820300 #20436]  INFO -- : lab.rism: Source #241633 moved 787 to 599 with content '(OCoLC)891758182'
I, [2020-11-10T11:49:56.871920 #20436]  INFO -- : lab.rism: Source #241634 moved 787 to 599 with content '(OCoLC)891758182'
I, [2020-11-10T11:49:57.131346 #20436]  INFO -- : lab.rism: Source #241638 moved 787 to 599 with content '(OCoLC)891758643'
I, [2020-11-10T11:49:57.256683 #20436]  INFO -- : lab.rism: Source #241642 moved 787 to 599 with content '(OCoLC)891758925'
I, [2020-11-10T11:49:57.256763 #20436]  INFO -- : lab.rism: Source #241642 moved 787 to 599 with content 'Art 232. Herzlich lieb hab ich dich, o Herr!; (OCoLC)946157738'
I, [2020-11-10T11:49:57.340483 #20436]  INFO -- : lab.rism: Source #241644 moved 787 to 599 with content 'Art 232. Herzlich lieb hab ich dich, o Herr!; (OCoLC)946157738'
I, [2020-11-10T11:49:57.340553 #20436]  INFO -- : lab.rism: Source #241644 moved 787 to 599 with content '(OCoLC)891759278'
I, [2020-11-10T11:49:57.431161 #20436]  INFO -- : lab.rism: Source #241653 moved 787 to 599 with content 'Art 540e. Die Gnade unsers Herrn Jesu Christi.; (OCoLC)946157738'
I, [2020-11-10T11:49:57.521493 #20436]  INFO -- : lab.rism: Source #241664 moved 787 to 599 with content 'Lititz Congregation Collection L 23.2; (OCoLC)891753554'
I, [2020-11-10T11:49:57.612735 #20436]  INFO -- : lab.rism: Source #241665 moved 787 to 599 with content 'Lititz Congregation Collection L 23.1; (OCoLC)891753536'
I, [2020-11-10T11:49:57.671416 #20436]  INFO -- : lab.rism: Source #241691 moved 787 to 599 with content '(OCoLC)891755018'
I, [2020-11-10T11:49:57.745293 #20436]  INFO -- : lab.rism: Source #241719 moved 787 to 599 with content '(OCoLC)891761679'
I, [2020-11-10T11:49:57.829566 #20436]  INFO -- : lab.rism: Source #241723 moved 787 to 599 with content '(OCoLC)891753371'
I, [2020-11-10T11:49:57.897088 #20436]  INFO -- : lab.rism: Source #241785 moved 787 to 599 with content '(OCoLC)891754762'
I, [2020-11-10T11:49:57.985365 #20436]  INFO -- : lab.rism: Source #241806 moved 787 to 599 with content 'Art 14a. Nun sich der Tag geendet hat.; (OCoLC)946157738'
I, [2020-11-10T11:49:58.122321 #20436]  INFO -- : lab.rism: Source #241823 moved 787 to 599 with content '(OCoLC)891757039'
I, [2020-11-10T11:49:58.216675 #20436]  INFO -- : lab.rism: Source #241826 moved 787 to 599 with content '(OCoLC)891757039'
I, [2020-11-10T11:49:58.291823 #20436]  INFO -- : lab.rism: Source #241831 moved 787 to 599 with content 'Art 226. Nin lob' mein' Seel'den Herren; (OCoLC)946157738'
I, [2020-11-10T11:49:58.291897 #20436]  INFO -- : lab.rism: Source #241831 moved 787 to 599 with content '(OCoLC)54325058'
I, [2020-11-10T11:49:58.363362 #20436]  INFO -- : lab.rism: Source #241836 moved 787 to 599 with content '(OCoLC)891763438'
I, [2020-11-10T11:49:58.445717 #20436]  INFO -- : lab.rism: Source #241837 moved 787 to 599 with content '(OCoLC)891763438'
I, [2020-11-10T11:49:58.533148 #20436]  INFO -- : lab.rism: Source #241839 moved 787 to 599 with content '(OCoLC)891762318'
I, [2020-11-10T11:49:58.609511 #20436]  INFO -- : lab.rism: Source #241840 moved 787 to 599 with content '(OCoLC)891762318'
I, [2020-11-10T11:49:58.609588 #20436]  INFO -- : lab.rism: Source #241840 moved 787 to 599 with content '(OCoLC)891760729'
I, [2020-11-10T11:49:58.686866 #20436]  INFO -- : lab.rism: Source #241841 moved 787 to 599 with content '(OCoLC)891763438'
I, [2020-11-10T11:49:58.747614 #20436]  INFO -- : lab.rism: Source #241842 moved 787 to 599 with content '(OCoLC)891753159'
I, [2020-11-10T11:49:58.809611 #20436]  INFO -- : lab.rism: Source #241843 moved 787 to 599 with content '(OCoLC)891763438'
I, [2020-11-10T11:49:58.877652 #20436]  INFO -- : lab.rism: Source #241847 moved 787 to 599 with content '(OCoLC)891762288'
I, [2020-11-10T11:49:58.944506 #20436]  INFO -- : lab.rism: Source #241849 moved 787 to 599 with content '(OCoLC)891763438'
I, [2020-11-10T11:49:59.015903 #20436]  INFO -- : lab.rism: Source #241853 moved 787 to 599 with content '(OCoLC)312201646'
I, [2020-11-10T11:49:59.147425 #20436]  INFO -- : lab.rism: Source #242222 moved 787 to 599 with content '(OCoLC)928748795'
I, [2020-11-10T11:49:59.258399 #20436]  INFO -- : lab.rism: Source #242234 moved 787 to 599 with content '(OCoLC)891755878'
I, [2020-11-10T11:49:59.339499 #20436]  INFO -- : lab.rism: Source #242250 moved 787 to 599 with content '(OCoLC)891754542'
I, [2020-11-10T11:49:59.422112 #20436]  INFO -- : lab.rism: Source #242277 moved 787 to 599 with content '(OCoLC)891752786'
I, [2020-11-10T11:49:59.561655 #20436]  INFO -- : lab.rism: Source #242278 moved 787 to 599 with content '(OCoLC)891752871'
I, [2020-11-10T11:49:59.649051 #20436]  INFO -- : lab.rism: Source #242283 moved 787 to 599 with content 'Art 58. Nun bitten wie den Heiligen Geist; (OCoLC)946157738'
I, [2020-11-10T11:49:59.757692 #20436]  INFO -- : lab.rism: Source #242314 moved 787 to 599 with content '(OCoLC)891754448'
I, [2020-11-10T11:49:59.839632 #20436]  INFO -- : lab.rism: Source #242326 moved 787 to 599 with content '(OCoLC)891755180'
I, [2020-11-10T11:49:59.901716 #20436]  INFO -- : lab.rism: Source #242327 moved 787 to 599 with content '(OCoLC)891753182'
I, [2020-11-10T11:49:59.988081 #20436]  INFO -- : lab.rism: Source #242346 moved 787 to 599 with content '(OCoLC)891754173'
I, [2020-11-10T11:50:00.095560 #20436]  INFO -- : lab.rism: Source #242354 moved 787 to 599 with content '(OCoLC)891754309'
I, [2020-11-10T11:50:00.183456 #20436]  INFO -- : lab.rism: Source #242371 moved 787 to 599 with content 'Art 230. Wachet auf, ruft uns die Stimme; (OCoLC)946157738'
I, [2020-11-10T11:50:00.275435 #20436]  INFO -- : lab.rism: Source #242380 moved 787 to 599 with content '(OCoLC)891762097'
I, [2020-11-10T11:50:00.384106 #20436]  INFO -- : lab.rism: Source #242387 moved 787 to 599 with content '(OCoLC)891762127'
I, [2020-11-10T11:50:00.475643 #20436]  INFO -- : lab.rism: Source #242428 moved 787 to 599 with content '(OCoLC)891755524'
I, [2020-11-10T11:50:00.575609 #20436]  INFO -- : lab.rism: Source #242429 moved 787 to 599 with content '(OCoLC)891756211'
I, [2020-11-10T11:50:00.742662 #20436]  INFO -- : lab.rism: Source #242430 moved 787 to 599 with content '(OCoLC)891755438'
I, [2020-11-10T11:50:00.742754 #20436]  INFO -- : lab.rism: Source #242430 moved 787 to 599 with content '(OCoLC)891761454'
I, [2020-11-10T11:50:00.817381 #20436]  INFO -- : lab.rism: Source #242436 moved 787 to 599 with content '(OCoLC)891761988'
I, [2020-11-10T11:50:00.917114 #20436]  INFO -- : lab.rism: Source #242441 moved 787 to 599 with content '(OCoLC)891756199'
I, [2020-11-10T11:50:01.007027 #20436]  INFO -- : lab.rism: Source #242446 moved 787 to 599 with content '(OCoLC)891761511'
I, [2020-11-10T11:50:01.106565 #20436]  INFO -- : lab.rism: Source #242451 moved 787 to 599 with content '(OCoLC)891761705'
I, [2020-11-10T11:50:01.208029 #20436]  INFO -- : lab.rism: Source #242452 moved 787 to 599 with content '(OCoLC)891761700'
I, [2020-11-10T11:50:01.295066 #20436]  INFO -- : lab.rism: Source #242474 moved 787 to 599 with content 'Lititz Congregation Collection L 116.3[a].; (OCoLC)891755730'
I, [2020-11-10T11:50:01.399104 #20436]  INFO -- : lab.rism: Source #242475 moved 787 to 599 with content 'Lititz Congregation Collection L 116.3[a].; (OCoLC)891755730'
I, [2020-11-10T11:50:01.484334 #20436]  INFO -- : lab.rism: Source #242492 moved 787 to 599 with content 'Catalog of the Lititz Congregation L [435].2.; (OCoLC)891762797'
I, [2020-11-10T11:50:01.584221 #20436]  INFO -- : lab.rism: Source #242544 moved 787 to 599 with content '(OCoLC)891756792'
I, [2020-11-10T11:50:01.699311 #20436]  INFO -- : lab.rism: Source #242545 moved 787 to 599 with content 'No. 192.; (OCoLC)891756602'
I, [2020-11-10T11:50:01.783039 #20436]  INFO -- : lab.rism: Source #242595 moved 787 to 599 with content 'Lititz Congregation Collection L 170b.; (OCoLC)891756430'
I, [2020-11-10T11:50:01.882277 #20436]  INFO -- : lab.rism: Source #242598 moved 787 to 599 with content 'Lititz Congregation Collection L 170a.; (OCoLC)891756280'
I, [2020-11-10T11:50:01.949685 #20436]  INFO -- : lab.rism: Source #242612 moved 787 to 599 with content '(OCoLC)891756970'
I, [2020-11-10T11:50:02.026834 #20436]  INFO -- : lab.rism: Source #242622 moved 787 to 599 with content 'Lititz Congregation Collection L 63.2[a]; (OCoOC)891754768'
I, [2020-11-10T11:50:02.133677 #20436]  INFO -- : lab.rism: Source #242624 moved 787 to 599 with content 'Lititz Congregation Collection L 63.2[a]; (OCoOC)891754768'
I, [2020-11-10T11:50:02.234028 #20436]  INFO -- : lab.rism: Source #242708 moved 787 to 599 with content '(OCoLC)891760101'
I, [2020-11-10T11:50:02.234112 #20436]  INFO -- : lab.rism: Source #242708 moved 787 to 599 with content 'Lititz Congregation Collection L [250].2; (OCoLC)891757730'
I, [2020-11-10T11:50:02.342592 #20436]  INFO -- : lab.rism: Source #242709 moved 787 to 599 with content '(OCoLC)891755685'
I, [2020-11-10T11:50:02.342680 #20436]  INFO -- : lab.rism: Source #242709 moved 787 to 599 with content '(OCoLC)953204130'
I, [2020-11-10T11:50:02.411255 #20436]  INFO -- : lab.rism: Source #242768 moved 787 to 599 with content '(OCoLC)891764359'
I, [2020-11-10T11:50:02.514182 #20436]  INFO -- : lab.rism: Source #242783 moved 787 to 599 with content '(OCoLC)891760099'
I, [2020-11-10T11:50:02.597924 #20436]  INFO -- : lab.rism: Source #242784 moved 787 to 599 with content '(OCoLC)891760129'
I, [2020-11-10T11:50:02.682658 #20436]  INFO -- : lab.rism: Source #242799 moved 787 to 599 with content '(OCoLC)891753049'
I, [2020-11-10T11:50:02.747950 #20436]  INFO -- : lab.rism: Source #242803 moved 787 to 599 with content '(OCoLC)891753596'
I, [2020-11-10T11:50:02.828126 #20436]  INFO -- : lab.rism: Source #242805 moved 787 to 599 with content '(OCoLC)891760279'
I, [2020-11-10T11:50:02.921426 #20436]  INFO -- : lab.rism: Source #242808 moved 787 to 599 with content '(OCoLC)891757944'
I, [2020-11-10T11:50:03.011181 #20436]  INFO -- : lab.rism: Source #242809 moved 787 to 599 with content '(OCoLC)891757945'
I, [2020-11-10T11:50:03.098579 #20436]  INFO -- : lab.rism: Source #242810 moved 787 to 599 with content '(OCoLC)891757756'
I, [2020-11-10T11:50:03.176992 #20436]  INFO -- : lab.rism: Source #242815 moved 787 to 599 with content '(OCoLC)891757734'
I, [2020-11-10T11:50:03.249661 #20436]  INFO -- : lab.rism: Source #242955 moved 787 to 599 with content '(OCoLC)928754927'
I, [2020-11-10T11:50:03.348220 #20436]  INFO -- : lab.rism: Source #242975 moved 787 to 599 with content '(OCoLC)891755370'
I, [2020-11-10T11:50:03.443225 #20436]  INFO -- : lab.rism: Source #243024 moved 787 to 599 with content 'Lititz Congregation Collection L 142.1[a]; (OCoLC)891756093'
I, [2020-11-10T11:50:03.552069 #20436]  INFO -- : lab.rism: Source #243026 moved 787 to 599 with content '(OCoLC)78179097'
I, [2020-11-10T11:50:03.648821 #20436]  INFO -- : lab.rism: Source #243029 moved 787 to 599 with content '(OCoLC)891755521'
I, [2020-11-10T11:50:03.737137 #20436]  INFO -- : lab.rism: Source #243032 moved 787 to 599 with content 'Lititz Congregation Collection L 100.1[a].; (OCoLC)891755416'
I, [2020-11-10T11:50:03.810253 #20436]  INFO -- : lab.rism: Source #243035 moved 787 to 599 with content '(OCoLC)891755439'
I, [2020-11-10T11:50:03.810364 #20436]  INFO -- : lab.rism: Source #243035 moved 787 to 599 with content '(OCoLC)928749672'
I, [2020-11-10T11:50:03.883877 #20436]  INFO -- : lab.rism: Source #243047 moved 787 to 599 with content 'Lititz Congregation Collection L 100.1[b].; (OCoLC)891755457'
I, [2020-11-10T11:50:03.949579 #20436]  INFO -- : lab.rism: Source #243115 moved 787 to 599 with content '(OCoLC)891760146'
I, [2020-11-10T11:50:04.022703 #20436]  INFO -- : lab.rism: Source #243189 moved 787 to 599 with content '(OCoLC)891756812'
I, [2020-11-10T11:50:04.171385 #20436]  INFO -- : lab.rism: Source #243204 moved 787 to 599 with content '(OCoLC)891756851'
I, [2020-11-10T11:50:04.171494 #20436]  INFO -- : lab.rism: Source #243204 moved 787 to 599 with content '(OCoLC)891760204'
I, [2020-11-10T11:50:04.267026 #20436]  INFO -- : lab.rism: Source #243215 moved 787 to 599 with content '(OCoLC)891754967'
I, [2020-11-10T11:50:04.350112 #20436]  INFO -- : lab.rism: Source #243333 moved 787 to 599 with content '(OCoLC)928754256'
I, [2020-11-10T11:50:04.463480 #20436]  INFO -- : lab.rism: Source #243335 moved 787 to 599 with content '(OCoLC)891757162'
I, [2020-11-10T11:50:04.574729 #20436]  INFO -- : lab.rism: Source #243346 moved 787 to 599 with content '(OCoLC)891753942'
I, [2020-11-10T11:50:04.652534 #20436]  INFO -- : lab.rism: Source #243347 moved 787 to 599 with content '(OCoLC)891753942'
I, [2020-11-10T11:50:04.721482 #20436]  INFO -- : lab.rism: Source #243355 moved 787 to 599 with content '(OCoLC)891754465'
I, [2020-11-10T11:50:04.783239 #20436]  INFO -- : lab.rism: Source #243360 moved 787 to 599 with content '(OCoLC)891754465'
I, [2020-11-10T11:50:04.867920 #20436]  INFO -- : lab.rism: Source #243361 moved 787 to 599 with content '(OCoLC)891754987'
I, [2020-11-10T11:50:04.929898 #20436]  INFO -- : lab.rism: Source #243405 moved 787 to 599 with content '(OCoLC)20912629'
I, [2020-11-10T11:50:05.024903 #20436]  INFO -- : lab.rism: Source #243465 moved 787 to 599 with content 'Lititz Congregation Collection L 49.1[a]; (OCoLC)891754406'
I, [2020-11-10T11:50:05.181403 #20436]  INFO -- : lab.rism: Source #243473 moved 787 to 599 with content 'Lititz Congregation Collection L 49.1[a]; (OCoLC)891754406'
I, [2020-11-10T11:50:05.181532 #20436]  INFO -- : lab.rism: Source #243473 moved 787 to 599 with content '(Lititz Congregation Collection L [443].1; (OCoLC)891762889'
I, [2020-11-10T11:50:05.273148 #20436]  INFO -- : lab.rism: Source #210022108 moved 787 to 599 with content '1001096050'
I, [2020-11-10T11:50:05.444198 #20436]  INFO -- : lab.rism: Source #280000376 moved 787 to 599 with content 'La Dama soldato; 280000375'
I, [2020-11-10T11:50:05.728661 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.3.1; Non è scorso un'quarta d'ora; 00000400066390'
I, [2020-11-10T11:50:05.728770 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.4.1; Solo al tenero sposino; 00000400066391'
I, [2020-11-10T11:50:05.728859 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.5.1; Overtures; 00000400066392'
I, [2020-11-10T11:50:05.728949 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.6.1; Mi figuro che quel giorno; 00000400066393'
I, [2020-11-10T11:50:05.729040 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.7.1; Qual tenero contento rapisce questo cor; 00000400066394'
I, [2020-11-10T11:50:05.729126 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.8.1; Ah che qui sorpresi siamo; 00000400066395'
I, [2020-11-10T11:50:05.729210 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.9.1; Che eccesivo calore; 00000400066396'
I, [2020-11-10T11:50:05.729301 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.10.1; Ah signor la mia ragione; 00000400066397'
I, [2020-11-10T11:50:05.729386 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.11.1; Overtures; 00000400066398'
I, [2020-11-10T11:50:05.729480 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content 'Incipit 1.12.1; Quanto costa l'aspettare uno sposo; 00000400066399'
I, [2020-11-10T11:50:05.729566 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Non è scorso un'quarta d'ora; 00000400066390'
I, [2020-11-10T11:50:05.729657 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.2.1; Solo al tenero sposino; 00000400066391'
I, [2020-11-10T11:50:05.729744 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Overtures; 00000400066392'
I, [2020-11-10T11:50:05.729837 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Mi figuro che quel giorno; 00000400066393'
I, [2020-11-10T11:50:05.729930 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.2.1; Qual tenero contento rapisce questo cor; 00000400066394'
I, [2020-11-10T11:50:05.730021 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Ah che qui sorpresi siamo; 00000400066395'
I, [2020-11-10T11:50:05.730110 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Che eccesivo calore; 00000400066396'
I, [2020-11-10T11:50:05.730226 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Ah signor la mia ragione; 00000400066397'
I, [2020-11-10T11:50:05.730323 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Overtures; 00000400066398'
I, [2020-11-10T11:50:05.730445 #20436]  INFO -- : lab.rism: Source #400066389 moved 787 to 599 with content '1.1.1; Quanto costa l'aspettare uno sposo; 00000400066399'
I, [2020-11-10T11:50:05.988781 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.5.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.988868 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.3.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.988936 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.4.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989001 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content 'Incipit 1.1.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989067 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.12.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989162 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.7.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989227 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.8.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989292 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.9.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989357 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.10.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989422 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.11.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:05.989488 #20436]  INFO -- : lab.rism: Source #400066390 moved 787 to 599 with content '1.6.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092089 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content '1.5.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092174 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content '1.3.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092240 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content '1.4.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092303 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content 'Incipit 1.2.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092366 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content '1.12.1; Due giornate, Le; 00000400066389'
I, [2020-11-10T11:50:06.092428 #20436]  INFO -- : lab.rism: Source #400066391 moved 787 to 599 with content '1.7.1; Due giornate, Le; 00000400066389'
