RISM-ID,
990015510,
990015511,
990015512,
990015513,
990015516,
990015522,
990015527,
990015528,
990015601,
990015701,
990016045,
990016365,
990016366,
990016367,
990016368,
990016369,
990016385,
990016386,
990016387,
990016388,
990016496,
990016528,
990016560,
990016564,
990016565,
990016566,
990016576,
990016581,
990016582,
990016583,
990016741,
990016832,
990016833,
990016834,
990016835,
990016836,
990016837,
990016838,
990016875,
990016876,
990016877,
990016878,
990016879,
990016888,
990016889,
990063418,
990016891,
990017001,
990017003,
990017017,
990017021,
990017024,
990017067,
990017099,
990017100,
990057107,
990017271,
990017396,
990017400,
990017493,
990017583,
990017585,
990017597,
990018059,
990018260,
990018261,
990018326,
990018329,
990018345,
990025291,
990018353,
990018355,
990018360,
990018361,
990018372,
990018590,
990018609,
990018610,
990018715,
990018721,
990018726,
990018786,
990019055,
990019061,
990019064,
990019065,
990019068,
990019069,
990019265,
990019280,
990019291,
990019426,
990019427,
990019458,
990019495,
990019496,
990019497,
990019498,
990019499,
990019500,
990019501,
990019502,
990019503,
990019504,
990019505,
990019506,
990019507,
990019508,
990019509,
990019510,
990019511,
990019669,
990019672,
990019673,
990019674,
990019684,
990019685,
990019781,
990019782,
990019813,
990019821,
990024174,
990019851,
990019882,
990019889,
990020077,
990020078,
990020079,
990020084,
990020089,
990020090,
990020091,
990020092,
990020094,
990020095,
990020096,
990020097,
990020098,
990020099,
990020106,
990020114,
990020115,
990020118,
990020119,
990020120,
990020121,
990020123,
990020124,
990020125,
990020126,
990020134,
990020135,
990020136,
990020139,
990020140,
990020141,
990020144,
990020147,
990020149,
990020151,
990020152,
990020153,
990020156,
990020159,
990020166,
990020167,
990020171,
990020172,
990020177,
990020190,
990020193,
990020209,
990020210,
990020214,
990020216,
990020218,
990020221,
990020229,
990020240,
990020242,
990020245,
990020247,
990020248,
990020250,
990020254,
990020259,
990020263,
990020265,
990020266,
990020276,
990020280,
990020281,
990020290,
990020304,
990020305,
990020306,
990020313,
990020314,
990020315,
990020328,
990020332,
990020339,
990020345,
990020346,
990020353,
990020354,
990020355,
990020357,
990020363,
990020364,
990020372,
990020373,
990020374,
990020382,
990020408,
990020409,
990020412,
990020413,
990020415,
990020418,
990020421,
990020423,
990020426,
990020429,
990020430,
990020434,
990020438,
990020449,
990020451,
990020465,
990020466,
990020471,
990020473,
990020474,
990020475,
990020478,
990020480,
990020499,
990020500,
990020504,
990020505,
990020506,
990020510,
990020516,
990020517,
990020518,
990020519,
990020523,
990020528,
990020529,
990020530,
990020543,
990020558,
990020609,
990020611,
990020616,
990020617,
990020618,
990020621,
990020622,
990020623,
990020626,
990020630,
990020633,
990020638,
990020641,
990020644,
990020854,
990021046,
990021186,
990021187,
990021188,
990021189,
990021190,
990021191,
990021192,
990021193,
990021194,
990021249,
990021728,
990021741,
990021782,
990021791,
990021793,
990021807,
990021809,
990021811,
990021826,
990021831,
990021838,
990021849,
990021854,
990021888,
990021900,
990021908,
990021919,
990021923,
990021924,
990021935,
990021938,
990021939,
990021940,
990021942,
990021945,
990021950,
990021951,
990021960,
990021969,
990021976,
990021983,
990021992,
990022064,
990022144,
990022156,
990022565,
990022567,
990022620,
990022621,
990022625,
990022627,
990022635,
990022867,
990022922,
990022934,
990022935,
990022945,
990022947,
990022970,
990022982,
990022984,
990022986,
990022987,
990022990,
990022991,
990022993,
990022994,
990022996,
990023003,
990023004,
990023029,
990023040,
990023041,
990023050,
990023062,
990023067,
990023087,
990023117,
990023129,
990023151,
990023164,
990023172,
990023185,
990023187,
990023231,
990023238,
990023323,
990023344,
990023356,
990023364,
990023365,
990023369,
990023378,
990023401,
990023403,
990023405,
990023406,
990023433,
990023440,
990023532,
990023533,
990023617,
990023731,
990023753,
990023754,
990023757,
990023760,
990023761,
990023785,
990023790,
990023791,
990023795,
990023796,
990023797,
990023798,
990023801,
990023802,
990023803,
990023809,
990023815,
990024021,
990024022,
990024023,
990024025,
990024026,
990024027,
990024028,
990024030,
990024032,
990024035,
990024037,
990024038,
990024043,
990024045,
990024046,
990024047,
990024048,
990024049,
990024051,
990024055,
990024058,
990024059,
990024060,
990024061,
990024062,
990024063,
990024064,
990024065,
990024069,
990024070,
990024072,
990024074,
990024075,
990024076,
990024077,
990024080,
990024081,
990024082,
990024084,
990024085,
990024086,
990024087,
990024088,
990024089,
990024090,
990024091,
990024443,
990024446,
990024449,
990024451,
990024452,
990024454,
990024455,
990024456,
990024457,
990024472,
990024477,
990024482,
990024483,
990024484,
990024485,
990024486,
990024487,
990024488,
990024495,
990024496,
990024497,
990024498,
990024499,
990024501,
990024506,
990024508,
990024509,
990024516,
990024517,
990024518,
990024519,
990024521,
990024524,
990024525,
990024526,
990024527,
990024530,
990024531,
990024534,
990024535,
990024540,
990024542,
990024552,
990024554,
990024555,
990024556,
990024557,
990024559,
990024562,
990024563,
990024564,
990024566,
990024567,
990024569,
990024573,
990024574,
990024575,
990024576,
990024578,
990024579,
990024580,
990024581,
990024582,
990024583,
990024584,
990024585,
990024587,
990024594,
990024595,
990024596,
990024597,
990024598,
990024599,
990024600,
990024602,
990024603,
990024604,
990024606,
990024610,
990024611,
990024613,
990024619,
990024620,
990024621,
990024626,
990024627,
990024628,
990024629,
990024630,
990024631,
990024632,
990024633,
990024634,
990024636,
990024640,
990024645,
990024655,
990024658,
990024664,
990024665,
990024666,
990024668,
990024669,
990024670,
990024671,
990024675,
990024676,
990024677,
990024678,
990024679,
990024689,
990024690,
990024691,
990024697,
990024698,
990024700,
990024701,
990024702,
990024703,
990024707,
990024708,
990024714,
990024715,
990024716,
990024717,
990024720,
990024733,
990024750,
990024763,
990024765,
990024775,
990024776,
990024780,
990024781,
990024782,
990024812,
990024821,
990024824,
990024826,
990024830,
990024839,
990024842,
990024843,
990024862,
990024869,
990024882,
990024905,
990024918,
990068151,
990068152,
990024938,
990024946,
990024950,
990024951,
990025016,
990025019,
990025021,
990025022,
990025023,
990025032,
990024946,
990025036,
990025037,
990025038,
990025045,
990025046,
990025053,
990025068,
990025076,
990025085,
990025092,
990025095,
990025103,
990025122,
990025124,
990025125,
990025168,
990025170,
990025200,
990025215,
990025217,
990025224,
990025226,
990025229,
990025241,
990025257,
990025270,
990025271,
990025273,
990025277,
990025280,
990025281,
990025285,
990025286,
990025289,
990025290,
990025291,
990025296,
990025318,
990025738,
990025751,
990025754,
990025762,
990025778,
990025796,
990025987,
990025989,
990025990,
990025991,
990025992,
990025993,
990025994,
990025995,
990025996,
990026428,
990026429,
990026430,
990026432,
990026436,
990026438,
990026440,
990026441,
990026442,
990026443,
990026444,
990026448,
990026449,
990026450,
990026451,
990026453,
990026454,
990026455,
990026457,
990026458,
990026533,
990026558,
990026619,
990026684,
990026685,
990026686,
990026704,
990026707,
990026708,
990026714,
990026721,
990026722,
990026723,
990026727,
990026730,
990026732,
990026735,
990026738,
990026739,
990026740,
990026741,
990026742,
990026744,
990026745,
990026747,
990026750,
990026752,
990027442,
990027446,
990027450,
990027451,
990027456,
990027460,
990027660,
990027661,
990027662,
990027663,
990027664,
990027665,
990027666,
990027667,
990027775,
990028182,
990028183,
990028184,
990028215,
990028274,
990028275,
990028278,
990028280,
990028285,
990028286,
990028288,
990028314,
990028315,
990028316,
990028317,
990028321,
990028322,
990028323,
990028324,
990028340,
990028449,
990028529,
990028530,
990028536,
990028539,
990028542,
990028543,
990028544,
990028545,
990028598,
990028606,
990028608,
990028711,
990028748,
990028749,
990028750,
990028769,
990028770,
990028771,
990028772,
990028773,
990028774,
990028780,
990029378,
990028781,
990028782,
990028783,
990028784,
990028786,
990028787,
990028790,
990028791,
990028792,
990028795,
990028796,
990028814,
990028829,
990028831,
990028832,
990028833,
990028834,
990028835,
990028836,
990028837,
990028838,
990028839,
990028840,
990028841,
990028842,
990028843,
990028844,
990028845,
990028848,
990028849,
990028853,
990028854,
990028862,
990028864,
990028865,
990028866,
990028868,
990029044,
990029185,
990029207,
990029208,
990029211,
990029212,
990029213,
990029214,
990029219,
990029320,
990029354,
990029360,
990029361,
990029362,
990029364,
990029365,
990029366,
990029369,
990029370,
990029371,
990029372,
990029373,
990029374,
990029375,
990029376,
990029377,
990029378,
990029382,
990029426,
990029435,
990029436,
990029437,
990029441,
990029443,
990029445,
990029446,
990029465,
990029468,
990029475,
990029476,
990029577,
990029681,
990029682,
990029731,
990029846,
990029849,
990029856,
990029857,
990029858,
990029859,
990029863,
990029864,
990029865,
990029866,
990029867,
990029868,
990029869,
990029870,
990029871,
990029873,
990029874,
990029875,
990029876,
990029877,
990029878,
990029879,
990029881,
990029882,
990029883,
990029885,
990029886,
990029887,
990029888,
990030002,
990030275,
990030390,
990030416,
990030417,
990030418,
990031468,
990031554,
990031555,
990031839,
990031840,
990031841,
990031842,
990032050,
990032051,
991021542,
991006125,
991015020,
991015751,
991006160,
991015064,
990032317,
990032500,
990032565,
990032641,
990032642,
990032643,
990032647,
990032649,
990032913,
990033081,
990033101,
990033344,
990033501,
990033502,
990033503,
990033504,
990033505,
990033506,
990033507,
990033525,
990033530,
990033538,
990033543,
990033544,
990033554,
990033561,
990033565,
990033566,
990033568,
990033570,
990033573,
990033578,
990033582,
990033585,
990033598,
990033604,
990033610,
990033623,
990033626,
990033629,
990033631,
990033750,
990034087,
990034130,
990034180,
990034181,
990034182,
990034703,
990034704,
990034790,
990034791,
990034805,
990034836,
990034845,
990034873,
990034881,
990034884,
990034890,
990034891,
990034895,
990034902,
990034932,
990035799,
990035800,
990035801,
990035802,
990035905,
990035911,
990035912,
990035913,
990035919,
990035924,
990035991,
990035992,
990035993,
990035994,
990035995,
990035996,
990035997,
990035998,
990035999,
990036047,
990036051,
990036133,
990036218,
990036234,
990036274,
990036282,
990036290,
990036303,
990036304,
990036305,
990036306,
990036316,
990036390,
990036392,
990036409,
990036443,
990036444,
990036445,
990036446,
990036447,
990036460,
990036461,
990036515,
990036519,
990036521,
990036836,
990036837,
990037016,
990037017,
990037018,
990037019,
990037020,
990037247,
990037306,
990037308,
990037321,
990037324,
990006917,
990037328,
990037365,
990037368,
990037369,
990037372,
990037436,
990037437,
990037438,
990037519,
990037520,
990037531,
990037563,
990037564,
990037565,
990037735,
990037790,
990037791,
990038003,
990038238,
990038246,
990038249,
990038353,
990038448,
990038469,
990038563,
990038564,
990038565,
990038568,
990038569,
990038570,
990038574,
990038579,
990038587,
990038594,
990038595,
990038596,
990038599,
990038609,
990038615,
990038619,
990038622,
990038627,
990038632,
990038634,
990038638,
990038643,
990038647,
990038657,
990038658,
990038662,
990038667,
990038670,
990038683,
990038694,
990038761,
990038926,
990039011,
990039012,
990039013,
990039053,
990039054,
990039055,
990039056,
990039057,
990039058,
990039059,
990039126,
990039128,
990039372,
990039373,
990039510,
990039511,
990039512,
990039513,
990039514,
990039518,
990039523,
990039524,
990039525,
990039526,
990039527,
990039530,
990039531,
990039532,
990039534,
990039535,
990039536,
990039540,
990039541,
990039542,
990039545,
990039549,
990039551,
990039553,
990039555,
990039566,
990039567,
990039568,
990039570,
990039571,
990039580,
990039581,
990039583,
990039592,
990039595,
990039596,
990039597,
990039598,
990039599,
990039600,
990039601,
990039602,
990039604,
990039605,
990039609,
990039610,
990039612,
990039613,
990039615,
990039617,
990039619,
990039625,
990039627,
990039628,
990039630,
990039633,
990039635,
990039636,
990039637,
990039640,
990039641,
990039642,
990039644,
990039645,
990039646,
990039649,
990039651,
990039654,
990039656,
990039657,
990039661,
990039672,
990039674,
990039678,
990039682,
990039683,
990039687,
990039689,
990039691,
990039694,
990039695,
990039697,
990039698,
990039705,
990039749,
990039771,
990039780,
990039781,
990039795,
990039843,
990040214,
993120046,
993120047,
990040097,
993120080,
990040395,
990040396,
990040398,
990040399,
990040400,
990040401,
990040444,
990040446,
990040471,
990040472,
990040479,
990040485,
990040486,
990040487,
990040495,
990040496,
990040504,
990040518,
990040520,
990040522,
990040524,
990040526,
990040532,
990040542,
990040543,
990043971,
990040547,
990040548,
990040549,
990040551,
990040552,
990040553,
990040554,
990040555,
990040556,
990040557,
990040558,
990058321,
990040597,
990040604,
990040608,
990040610,
990040617,
990040624,
990040625,
990040626,
990040627,
990040631,
990040632,
990040633,
990040635,
990040636,
990040638,
990040641,
990040645,
990040649,
990040651,
990040653,
990040654,
990040655,
990040656,
990040660,
990040667,
990040679,
990040680,
990040681,
990040682,
990040683,
990040684,
990040688,
990040689,
990040691,
990040692,
990040693,
990040694,
990040698,
990040699,
990040700,
990040723,
990040742,
990040744,
990040758,
990040760,
990040761,
990040762,
990040768,
990040772,
990040791,
990040793,
990040794,
990040796,
990040799,
990040801,
990040804,
990040813,
990040814,
990041021,
990041269,
990041317,
990041450,
990041451,
990041504,
990041505,
990041698,
990041699,
990041700,
990041723,
990041724,
990041728,
990041731,
990041757,
990041759,
990041767,
990041768,
990041772,
990061061,
990041779,
990041814,
990041835,
990041837,
990041840,
990041841,
990041890,
990041897,
990042046,
990042047,
990042202,
990042206,
990042562,
990042568,
990042569,
990042570,
990042578,
990042581,
990042584,
990042721,
990042724,
990042725,
990042726,
990042727,
990042728,
990042730,
990042731,
990042732,
990042735,
990042737,
990042738,
990042742,
990042744,
990042754,
990042758,
990042761,
990042762,
990042765,
990042767,
990042769,
990042770,
990042771,
990042772,
990042773,
990042776,
990042778,
990042779,
990042781,
990042782,
990042783,
990042786,
990042787,
990042788,
990042789,
990042790,
990042793,
990042794,
990042798,
990042800,
990042801,
990042802,
990042805,
990042808,
990042810,
990042812,
990042815,
990042816,
990042817,
990042820,
990042823,
990042825,
990042827,
990042830,
990042833,
990042834,
990042836,
990042837,
990042838,
990042839,
990042843,
990042844,
990042847,
990042849,
990042850,
990042851,
990042856,
990042858,
990042862,
990042863,
990042864,
990042866,
990042870,
990042873,
990042874,
990042877,
990042878,
990042880,
990042882,
990042885,
990042889,
990042891,
990042893,
990042894,
990042897,
990042899,
990042900,
990042901,
990042902,
990042904,
990042906,
990042912,
990042913,
990042915,
990042917,
990042921,
990042922,
990042924,
990042928,
990042929,
990042930,
990042932,
990042933,
990042934,
990042935,
990042939,
990042940,
990042941,
990042942,
990042953,
990042954,
990042955,
990042956,
990042957,
990042958,
990042959,
990042960,
990042961,
990042962,
990042976,
990042977,
990042979,
990043008,
990043009,
990043013,
990043014,
990043015,
990043016,
990043019,
990043020,
990043021,
990043028,
990043029,
990043030,
990043031,
990043032,
990043034,
990043035,
990043038,
990043042,
990043045,
990043047,
990043052,
990043053,
990043054,
990043066,
990043067,
990043072,
990043075,
990043081,
990043085,
990043086,
990043088,
990043089,
990043090,
990043091,
990043092,
990043096,
990043098,
990043105,
990043107,
990043108,
990043109,
990043110,
990043113,
990043114,
990043115,
990043117,
990043118,
990043120,
990043122,
990043131,
990043133,
990043135,
990043136,
990043137,
990043138,
990043140,
990043142,
990043143,
990043144,
990043145,
990043146,
990043147,
990043153,
990043154,
990043155,
990043156,
990043157,
990043158,
990043159,
990043160,
990043161,
990043162,
990043163,
990043170,
990043171,
990043188,
990043189,
990043190,
990043193,
990043194,
990043195,
990043198,
990043202,
990043211,
990043212,
990043213,
990043214,
990043215,
990043216,
990043217,
990043219,
990043220,
990043221,
990043222,
990043224,
990043227,
990043228,
990043230,
990043231,
990043232,
990043235,
990043237,
990043238,
990043239,
990043244,
990043246,
990043265,
990043266,
990043268,
990043270,
990043272,
990043273,
990043274,
990043275,
990043279,
990043280,
990043281,
990043282,
990043283,
990043284,
990043291,
990043292,
990043299,
990043310,
990043311,
990043312,
990043316,
990043318,
990043319,
990043320,
990043321,
990043331,
990043332,
990043341,
990043342,
990043343,
990043344,
990043345,
990043346,
990043350,
990043356,
990043359,
990043360,
990043368,
990043369,
990043370,
990043374,
990043376,
990043377,
990043380,
990043381,
990043382,
990043383,
990043386,
990043387,
990043391,
990043401,
990043402,
990043403,
990043404,
990043405,
990043406,
990043407,
990043408,
990043409,
990043410,
990043411,
990043412,
990043413,
990043414,
990043415,
990043416,
990043417,
990043418,
990043419,
990043420,
990043421,
990043422,
990043423,
990043424,
990043425,
990043426,
990043427,
990043428,
990043429,
990043430,
990043431,
990043432,
990043433,
990043434,
990043435,
990043436,
990043437,
990043438,
990043439,
990043440,
990043441,
990043442,
990043443,
990043444,
990043445,
990043446,
990043447,
990043448,
990043449,
990043450,
990043451,
990043452,
990043454,
990043455,
990043456,
990043457,
990043458,
990043459,
990043460,
990043462,
990043463,
990043464,
990043465,
990043466,
990043467,
990043468,
990043469,
990043470,
990043471,
990043472,
990043473,
990043474,
990043475,
990043476,
990043477,
990043478,
990043479,
990043480,
990043481,
990043482,
990043483,
990043484,
990043485,
990043486,
990043488,
990043489,
990043490,
990043495,
990043496,
990043539,
990043548,
990043549,
990043550,
990043552,
990043553,
990043554,
990043557,
990043558,
990043559,
990043560,
990043561,
990043567,
990043568,
990043577,
990043578,
990043579,
990043580,
990043588,
990043589,
990043590,
990043593,
990043597,
990043598,
990043600,
990043601,
990043602,
990043603,
990043604,
990043605,
990043608,
990043623,
990043626,
990043628,
990043629,
990043645,
990043646,
990043647,
990043648,
990043649,
990043650,
990043651,
990043657,
990043664,
990043668,
990043669,
990043670,
990043671,
990043672,
990043674,
990043675,
990043676,
990043679,
990043681,
990043686,
990043690,
990043691,
990043692,
990043694,
990043695,
990043697,
990043698,
990043699,
990043700,
990043701,
990043702,
990043703,
990043704,
990043705,
990043706,
990043707,
990043714,
990043717,
990043718,
990043719,
990043720,
990043721,
990043722,
990043723,
990043724,
990043725,
990043742,
990043743,
990043748,
990043750,
990043751,
990043752,
990043753,
990043754,
990043755,
990043756,
990043757,
990043764,
990043765,
990043768,
990043769,
990043771,
990043774,
990043787,
990043788,
990043789,
990043790,
990043791,
990043820,
990043827,
990043828,
990043839,
990043840,
990043842,
990043844,
990043845,
990043846,
990043847,
990043864,
990043865,
990043866,
990044016,
990044018,
990044050,
990044119,
990044253,
990044255,
990044256,
990044750,
990044751,
990044831,
990045665,
990045668,
990045669,
990045672,
990046011,
990046012,
990046013,
990046122,
990046251,
990046252,
990046253,
990046254,
990046257,
990046259,
990046260,
990046263,
990046264,
990046265,
990046266,
990046268,
990046270,
990046271,
990046272,
990046273,
990046274,
990046275,
990046276,
990046277,
990046279,
990046280,
990046281,
990046282,
990046283,
990046286,
990046287,
990046288,
990046290,
990046291,
990046293,
990046297,
990046298,
990046299,
990046303,
990046304,
990046307,
990046309,
990046311,
990046312,
990046313,
990046315,
990046318,
990046319,
990046320,
990046322,
990046328,
990046330,
990046332,
990046333,
990046335,
990046337,
990046338,
990046344,
990046345,
990046347,
990046349,
990046350,
990046351,
990046353,
990046362,
990046366,
990046370,
990046372,
990046374,
990046379,
990046381,
990046394,
990046404,
990046406,
990046407,
990046408,
990046409,
990046539,
990046543,
990046544,
990046670,
990046733,
990046739,
990046752,
990046808,
990046809,
990046890,
990046891,
990046892,
990046964,
990046965,
990047264,
990047318,
990047409,
990047578,
990047672,
990047748,
990047753,
990047754,
990047756,
990047757,
990047758,
990047759,
990047760,
990047761,
990047762,
990047767,
990047768,
990047771,
990047772,
990047778,
990047779,
990047786,
990047788,
990047790,
990047791,
990047793,
990047794,
990047803,
990047804,
990047806,
990047820,
990047844,
990047845,
990047853,
990047865,
990047866,
990047899,
990047911,
990047912,
990047913,
990047936,
990048012,
990048042,
990048050,
990048053,
990048075,
990048105,
990048106,
990048108,
990048109,
990048110,
990048112,
990048113,
990048115,
990048116,
990048117,
990048118,
990048119,
990048120,
990048123,
990048171,
990048172,
990048181,
990048189,
990048400,
990048482,
990048483,
990048484,
990048571,
990048626,
990048780,
990048781,
990048798,
990057688,
990048804,
990048806,
990048809,
990048879,
990048881,
990048882,
990048883,
990048884,
990048887,
990048889,
990048948,
990048952,
990048959,
990049018,
990049028,
990049030,
990049031,
990049032,
990049045,
990049046,
990049047,
990049049,
990049052,
990049053,
990049054,
990049170,
990049321,
990049322,
990049323,
990049324,
990049333,
990049345,
990049349,
990049358,
990049374,
990049380,
990049384,
990049387,
990049388,
990049393,
990049394,
990049399,
990049403,
990049404,
990049414,
990049442,
990049532,
990049548,
990049578,
990049579,
990049580,
990049603,
990049615,
990049636,
990049797,
990049798,
990049799,
990049800,
990049875,
990049884,
990049951,
990050143,
990050148,
990052377,
990052607,
990052609,
990052686,
990052687,
990052688,
990052820,
990052925,
990052926,
990052927,
990052928,
990052929,
990052930,
990052931,
990053048,
990053053,
990053057,
990053073,
990053076,
990053115,
990053123,
990053139,
990053169,
990053175,
990053179,
990053200,
990053201,
990053356,
990053383,
990053384,
990053387,
990053548,
990053550,
990053551,
990053561,
990053568,
990053569,
990053584,
990053586,
990054179,
990054182,
990054192,
990054194,
990054203,
990054572,
990054685,
990054754,
990054851,
990054853,
990054902,
990054903,
990054904,
990054905,
990054907,
990054909,
990054917,
990054921,
990054924,
990054926,
990054927,
990054928,
990054931,
990054932,
990054936,
990054938,
990054940,
990055056,
990055058,
990055061,
990055090,
990055095,
990055241,
990055280,
990055281,
990055390,
990055391,
990055394,
990055395,
990055398,
990055399,
990055400,
990055402,
990055403,
990055404,
990055405,
990055437,
990055440,
990055447,
990055448,
990055453,
990055454,
990055464,
990055468,
990055469,
990055470,
990055471,
990055618,
990055619,
990055620,
990055686,
990056038,
990056039,
990056065,
990056204,
990056206,
990056222,
990056230,
990056288,
990056538,
990056539,
990056617,
990056638,
990056639,
990058186,
990056683,
990056705,
990056740,
990056772,
990056777,
990056791,
990056925,
990056926,
990056929,
990056931,
990056932,
990056935,
990056936,
990056940,
990056943,
990056944,
990056946,
990056947,
990056954,
990056955,
990056958,
990056959,
990056960,
990056961,
990056965,
990056967,
990056968,
990056971,
990056976,
990056977,
990056979,
990056980,
990056981,
990056982,
990056983,
990056984,
990056985,
990056986,
990056987,
990056988,
990056989,
990056990,
990056991,
990056992,
990056993,
990056995,
990056996,
990056997,
990057000,
990057002,
990057003,
990057004,
990057005,
990057006,
990057007,
990057009,
990057019,
990057020,
990057021,
990057022,
990057023,
990057024,
990057025,
990057026,
990057027,
990057028,
990057029,
990057030,
990057031,
990057032,
990057033,
990057034,
990057036,
990057037,
990057039,
990057042,
990057043,
990057045,
990057046,
990057049,
990057050,
990057054,
990057057,
990057060,
990057062,
990057063,
990057067,
990057068,
990057069,
990057071,
990057074,
990057077,
990057086,
990057087,
990057088,
990057091,
990057092,
990057093,
990057094,
990057107,
990057111,
990057406,
990057407,
990057408,
990057410,
990057414,
990057422,
990057423,
990057428,
990057430,
990057437,
990057442,
990057443,
990057449,
990057465,
990057472,
990057478,
990057534,
990057535,
990057628,
990057630,
990057632,
990057633,
990057634,
990057635,
990057639,
990057641,
990057646,
990057680,
990057683,
990057780,
990057781,
990057782,
990057908,
990057980,
990057981,
990057982,
990057997,
990058101,
990058466,
990058573,
990058686,
990058687,
990058707,
990058784,
990058862,
990058899,
990058903,
990059019,
990059020,
990059256,
990059285,
990059286,
990059287,
990059288,
990059289,
990059290,
990059291,
990061061,
990059726,
990059728,
990059835,
990059886,
990060004,
990060011,
990060014,
990060015,
990060017,
990060018,
990060019,
990060020,
990060155,
990060158,
990060193,
990060215,
990060234,
990060517,
990060593,
990029382,
990029378,
990060964,
990061054,
990061061,
990061065,
990061066,
990061094,
990061570,
990061571,
990061584,
990029382,
990061585,
990061667,
990061668,
990061675,
990061676,
990061690,
990061696,
