COUNTRY,ID
XA-DE,54454
XA-DE,54455
XA-DE,54459
XA-DE,54474
XA-DE,54477
XA-DE,54485
XA-DE,54486
XA-DE,54487
XA-DE,54489
XA-DE,54491
XA-DE,54492
XA-DE,54494
XA-DE,54499
XA-DE,54501
XA-DE,54511
XA-DE,54514
XA-DE,54519
XA-DE,54521
XA-DE,54562
XA-DE,54565
XA-DE,54566
XA-DE,54592
XA-DE,54637
XA-DE,54641
XA-DE,54643
XA-DE,54648
XA-DE,54653
XA-DE,54659
XA-DE,54660
XA-DE,54707
XA-DE,54710
XA-DE,54712
XA-DE,54713
XA-DE,54723
XA-DE,54742
XA-DE,54745
XA-DE,54747
XA-DE,54755
XA-DE,54757
XA-DE,54765
XA-DE,54789
XA-DE,54794
XA-DE,54796
XA-DE,54803
XA-DE,54810
XA-DE,54828
XA-DE,54838
XA-DE,54839
XA-DE,54842
XA-DE,54846
XA-DE,54856
XA-DE,54867
XA-DE,54869
XA-DE,54882
XA-DE,54886
XA-DE,54892
XA-DE,54897
XA-DE,54913
XA-DE,54945
XA-DE,54951
XA-DE,54968
XA-DE,54976
XA-DE,54999
XA-DE,55000
XA-DE,55007
XA-DE,55008
XA-DE,55017
XA-DE,55022
XA-DE,55023
XA-DE,55041
XA-DE,55062
XA-DE,55068
XA-DE,55070
XA-DE,55100
XA-DE,55108
XA-DE,55115
XA-DE,55117
XA-DE,55138
XA-DE,55141
XA-DE,55170
XA-DE,55171
XA-DE,55174
XA-DE,55192
XA-DE,55198
XA-DE,55200
XA-DE,55204
XA-DE,55206
XA-DE,55222
XA-DE,55229
XA-DE,55249
XA-DE,55259
XA-DE,55285
XA-DE,56016
XA-DE,56023
XA-DE,56048
XA-DE,56069
XA-DE,56158
XA-DE,56172
XA-DE,56214
XA-DE,56226
XA-DE,56236
XA-DE,56265
XA-DE,56267
XA-DE,56306
XA-DE,56307
XA-DE,56386
XA-DE,56397
XA-DE,56404
XA-DE,56408
XA-DE,56413
XA-DE,56419
XA-DE,56473
XA-DE,56481
XA-DE,56488
XA-DE,56498
XA-DE,56504
XA-DE,56514
XA-DE,56551
XA-DE,56930
XA-DE,56957
XA-DE,56973
XA-DE,56974
XA-DE,56980
XA-DE,56984
XA-DE,56998
XA-DE,57006
XA-DE,57044
XA-DE,57075
XA-DE,57085
XA-DE,57102
XA-DE,57107
XA-DE,57115
XA-DE,57119
XA-DE,57120
XA-DE,57121
XA-DE,57136
XA-DE,57141
XA-DE,57144
XA-DE,57159
XA-DE,57180
XA-DE,57182
XA-DE,57185
XA-DE,57186
XA-DE,57190
XA-DE,57191
XA-DE,57195
XA-DE,57196
XA-DE,57200
XA-DE,57206
XA-DE,57207
XA-DE,57215
XA-DE,57220
XA-DE,57222
XA-DE,57232
XA-DE,57253
XA-DE,57255
XA-DE,57263
XA-DE,57264
XA-DE,57268
XA-DE,57270
XA-DE,57281
XA-DE,57283
XA-DE,57286
XA-DE,57295
XA-DE,57300
XA-DE,57303
XA-DE,57304
XA-DE,57305
XA-DE,57308
XA-DE,57313
XA-DE,57318
XA-DE,57319
XA-DE,57323
XA-DE,57324
XA-DE,57332
XA-DE,57335
XA-DE,57355
XA-DE,57358
XA-DE,57359
XA-DE,57366
XA-DE,57373
XA-DE,57374
XA-DE,57380
XA-DE,57395
XA-DE,57396
XA-DE,57401
XA-DE,57403
XA-DE,57405
XA-DE,57406
XA-DE,57410
XA-DE,57411
XA-DE,57412
XA-DE,57413
XA-DE,57450
XA-DE,57452
XA-DE,57485
XA-DE,57486
XA-DE,57493
XA-DE,57498
XA-DE,57513
XA-DE,57515
XA-DE,57516
XA-DE,57533
XA-DE,57554
XA-DE,57558
XA-DE,57561
XA-DE,57563
XA-DE,57568
XA-DE,57573
XA-DE,57575
XA-DE,57592
XA-DE,57596
XA-DE,57602
XA-DE,57606
XA-DE,57611
XA-DE,57612
XA-DE,57613
XA-DE,57623
XA-DE,57628
XA-DE,57629
XA-DE,57659
XA-DE,57681
XA-DE,57690
XA-DE,57694
XA-DE,57712
XA-DE,57720
XA-DE,57728
XA-DE,57729
XA-DE,57730
XA-DE,57731
XA-DE,57733
XA-DE,57742
XA-DE,57747
XA-DE,57749
XA-DE,57759
XA-DE,57765
XA-DE,57777
XA-DE,57788
XA-DE,57792
XA-DE,57797
XA-DE,57801
XA-DE,57805
XA-DE,57814
XA-DE,57817
XA-DE,57819
XA-DE,57836
XA-DE,57845
XA-DE,57852
XA-DE,57854
XA-DE,57873
XA-DE,57874
XA-DE,57925
XA-DE,57968
XA-DE,57993
XA-DE,58001
XA-DE,58002
XA-DE,58012
XA-DE,58025
XA-DE,58028
XA-DE,58065
XA-DE,58071
XA-DE,58075
XA-DE,58077
XA-DE,58089
XA-DE,58091
XA-DE,58104
XA-DE,58106
XA-DE,58112
XA-DE,58120
XA-DE,58140
XA-DE,58144
XA-DE,58149
XA-DE,58175
XA-DE,58186
XA-DE,58191
XA-DE,58197
XA-DE,58225
XA-DE,58246
XA-DE,58254
XA-DE,58262
XA-DE,58263
XA-DE,58272
XA-DE,58279
XA-DE,58303
XA-DE,58312
XA-DE,58318
XA-DE,58320
XA-DE,58327
XA-DE,58334
XA-DE,58338
XA-DE,58343
XA-DE,58352
XA-DE,58356
XA-DE,58379
XA-DE,58387
XA-DE,58404
XA-DE,58406
XA-DE,58407
XA-DE,58410
XA-DE,58435
XA-DE,58442
XA-DE,61667
XA-DE,61670
XA-DE,61681
XA-DE,61698
XA-DE,61716
XA-DE,61718
XA-DE,61722
XA-DE,61725
XA-DE,61733
XA-DE,61746
XA-DE,61751
XA-DE,61809
XA-DE,61836
XA-DE,61844
XA-DE,61871
XA-DE,61900
XA-DE,61921
XA-DE,61924
XA-DE,61934
XA-DE,61941
XA-DE,61983
XA-DE,61993
XA-DE,62006
XA-DE,62007
XA-DE,62212
XA-DE,62217
XA-DE,62269
XA-DE,62300
XA-DE,62302
XA-DE,62321
XA-DE,62328
XA-DE,62445
XA-DE,62490
XA-DE,62505
XA-DE,62516
XA-DE,62530
XA-DE,62537
XA-DE,62542
XA-DE,62580
XA-DE,62590
XA-DE,62610
XA-DE,62641
XA-DE,62664
XA-DE,62668
XA-DE,62778
XA-DE,62789
XA-DE,62796
XA-DE,62797
XA-DE,62798
XA-DE,62799
XA-DE,62801
XA-DE,62805
XA-DE,62834
XA-DE,62851
XA-DE,62852
XA-DE,62853
XA-DE,62903
XA-DE,62925
XA-DE,62927
XA-DE,62931
XA-DE,62945
XA-DE,62965
XA-DE,62975
XA-DE,62987
XA-DE,62993
XA-DE,62998
XA-DE,62999
XA-DE,63051
XA-DE,63053
XA-DE,63065
XA-DE,63106
XA-DE,63108
XA-DE,63119
XA-DE,63156
XA-DE,63164
XA-DE,63167
XA-DE,63168
XA-DE,63171
XA-DE,63212
XA-DE,63216
XA-DE,63222
XA-DE,63259
XA-DE,63260
XA-DE,63261
XA-DE,63283
XA-DE,63286
XA-DE,63293
XA-DE,63340
XA-DE,63350
XA-DE,63389
XA-DE,63410
XA-DE,63413
XA-DE,63425
XA-DE,63439
XA-DE,63440
XA-DE,63465
XA-DE,63466
XA-DE,63496
XA-DE,63497
XA-DE,63505
XA-DE,63507
XA-DE,63508
XA-DE,63512
XA-DE,63513
XA-DE,63517
XA-DE,63519
XA-DE,63523
XA-DE,63524
XA-DE,63526
XA-DE,63527
XA-DE,63537
XA-DE,63544
XA-DE,63573
XA-DE,63574
XA-DE,63579
XA-DE,63598
XA-DE,63601
XA-DE,63614
XA-DE,63631
XA-DE,63639
XA-DE,63690
XA-DE,63712
XA-DE,63721
XA-DE,63724
XA-DE,63729
XA-DE,63743
XA-DE,63773
XA-DE,63802
XA-DE,63813
XA-DE,63836
XA-DE,63853
XA-DE,63900
XA-DE,63942
XA-DE,63951
XA-DE,63954
XA-DE,63974
XA-DE,63980
XA-DE,63989
XA-DE,63990
XA-DE,63991
XA-DE,63998
XA-DE,64007
XA-DE,64030
XA-DE,64042
XA-DE,64044
XA-DE,64057
XA-DE,64059
XA-DE,64069
XA-DE,64080
XA-DE,64088
XA-DE,64091
XA-DE,64093
XA-DE,64094
XA-DE,64096
XA-DE,64127
XA-DE,64158
XA-DE,64164
XA-DE,64166
XA-DE,64170
XA-DE,64175
XA-DE,64188
XA-DE,64194
XA-DE,64199
XA-DE,64201
XA-DE,64202
XA-DE,64204
XA-DE,64206
XA-DE,64208
XA-DE,64213
XA-DE,64214
XA-DE,64218
XA-DE,64227
XA-DE,64375
XA-DE,64393
XA-DE,64442
XA-DE,64448
XA-DE,64455
XA-DE,64463
XA-DE,64473
XA-DE,64479
XA-DE,64482
XA-DE,64485
XA-DE,64487
XA-DE,64491
XA-DE,64493
XA-DE,64495
XA-DE,64497
XA-DE,64505
XA-DE,64515
XA-DE,64519
XA-DE,64522
XA-DE,64525
XA-DE,64526
XA-DE,64534
XA-DE,64537
XA-DE,64538
XA-DE,64544
XA-DE,64545
XA-DE,64559
XA-DE,64561
XA-DE,64562
XA-DE,64564
XA-DE,64566
XA-DE,64568
XA-DE,64569
XA-DE,64570
XA-DE,64573
XA-DE,64575
XA-DE,64577
XA-DE,64580
XA-DE,64583
XA-DE,64597
XA-DE,64604
XA-DE,64605
XA-DE,64612
XA-DE,64620
XA-DE,64621
XA-DE,64625
XA-DE,64629
XA-DE,64652
XA-DE,64653
XA-DE,64667
XA-DE,64671
XA-DE,64678
XA-DE,64679
XA-DE,64689
XA-DE,64697
XA-DE,64701
XA-DE,64702
XA-DE,64707
XA-DE,64710
XA-DE,64711
XA-DE,64712
XA-DE,64727
XA-DE,64729
XA-DE,64731
XA-DE,64743
XA-DE,64768
XA-DE,64780
XA-DE,64781
XA-DE,64796
XA-DE,64826
XA-DE,64834
XA-DE,64838
XA-DE,64840
XA-DE,64868
XA-DE,64871
XA-DE,64872
XA-DE,64873
XA-DE,64878
XA-DE,64883
XA-DE,64887
XA-DE,64889
XA-DE,64891
XA-DE,64893
XA-DE,64898
XA-DE,64899
XA-DE,64912
XA-DE,64916
XA-DE,64917
XA-DE,64920
XA-DE,64921
XA-DE,64922
XA-DE,64928
XA-DE,64941
XA-DE,64942
XA-DE,64945
XA-DE,64946
XA-DE,64949
XA-DE,64963
XA-DE,64968
XA-DE,64976
XA-DE,64986
XA-DE,64987
XA-DE,64988
XA-DE,64999
XA-DE,65002
XA-DE,65003
XA-DE,65005
XA-DE,65006
XA-DE,65018
XA-DE,65019
XA-DE,65020
XA-DE,65025
XA-DE,65029
XA-DE,65037
XA-DE,65038
XA-DE,65045
XA-DE,65051
XA-DE,65059
XA-DE,65060
XA-DE,65061
XA-DE,65062
XA-DE,65070
XA-DE,65071
XA-DE,65072
XA-DE,65078
XA-DE,65086
XA-DE,65087
XA-DE,65088
XA-DE,65098
XA-DE,65100
XA-DE,65104
XA-DE,65108
XA-DE,65116
XA-DE,65117
XA-DE,65118
XA-DE,65120
XA-DE,65121
XA-DE,65134
XA-DE,65136
XA-DE,65142
XA-DE,65143
XA-DE,65144
XA-DE,65149
XA-DE,65151
XA-DE,65152
XA-DE,65159
XA-DE,65161
XA-DE,65163
XA-DE,65164
XA-DE,65166
XA-DE,65170
XA-DE,65177
XA-DE,65178
XA-DE,65182
XA-DE,65187
XA-DE,65189
XA-DE,65208
XA-DE,65214
XA-DE,65227
XA-DE,65229
XA-DE,65230
XA-DE,65231
XA-DE,65232
XA-DE,65242
XA-DE,65249
XA-DE,65254
XA-DE,65257
XA-DE,65269
XA-DE,65284
XA-DE,65289
XA-DE,65291
XA-DE,65293
XA-DE,65300
XA-DE,65303
XA-DE,65310
XA-DE,65312
XA-DE,65317
XA-DE,65324
XA-DE,65338
XA-DE,65346
XA-DE,65354
XA-DE,65366
XA-DE,65380
XA-DE,65383
XA-DE,65384
XA-DE,65392
XA-DE,65397
XA-DE,65409
XA-DE,65418
XA-DE,65420
XA-DE,65422
XA-DE,65429
XA-DE,65431
XA-DE,65438
XA-DE,65445
XA-DE,65449
XA-DE,65450
XA-DE,65454
XA-DE,65478
XA-DE,65494
XA-DE,65509
XA-DE,65518
XA-DE,65548
XA-DE,65561
XA-DE,65564
XA-DE,65580
XA-DE,65584
XA-DE,65587
XA-DE,65591
XA-DE,65615
XA-DE,65626
XA-DE,65627
XA-DE,65628
XA-DE,65629
XA-DE,65630
XA-DE,65634
XA-DE,65635
XA-DE,65640
XA-DE,65644
XA-DE,65646
XA-DE,65657
XA-DE,65662
XA-DE,65664
XA-DE,65665
XA-DE,65670
XA-DE,65672
XA-DE,65688
XA-DE,65698
XA-DE,65711
XA-DE,65724
XA-DE,65728
XA-DE,65730
XA-DE,65743
XA-DE,65744
XA-DE,65763
XA-DE,65776
XA-DE,65797
XA-DE,65828
XA-DE,65838
XA-DE,65846
XA-DE,65914
XA-DE,65920
XA-DE,65931
XA-DE,65935
XA-DE,65936
XA-DE,65972
XA-DE,66001
XA-DE,66007
XA-DE,66010
XA-DE,66016
XA-DE,66034
XA-DE,66038
XA-DE,66050
XA-DE,66104
XA-DE,66107
XA-DE,66118
XA-DE,66119
XA-DE,66123
XA-DE,66180
XA-DE,66192
XA-DE,66205
XA-DE,66227
XA-DE,66259
XA-DE,66894
XA-DE,66904
XA-DE,66905
XA-DE,66906
XA-DE,66911
XA-DE,66914
XA-DE,66915
XA-DE,66933
XA-DE,66935
XA-DE,66937
XA-DE,66939
XA-DE,66940
XA-DE,66942
XA-DE,66949
XA-DE,66952
XA-DE,66953
XA-DE,66954
XA-DE,66956
XA-DE,66958
XA-DE,66964
XA-DE,66969
XA-DE,66971
XA-DE,66972
XA-DE,66981
XA-DE,66982
XA-DE,66983
XA-DE,66984
XA-DE,66987
XA-DE,66996
XA-DE,66997
XA-DE,67000
XA-DE,67003
XA-DE,67019
XA-DE,67020
XA-DE,67022
XA-DE,67025
XA-DE,67027
XA-DE,67038
XA-DE,67049
XA-DE,67080
XA-DE,67087
XA-DE,67089
XA-DE,67092
XA-DE,67095
XA-DE,67096
XA-DE,67098
XA-DE,67101
XA-DE,67102
XA-DE,67106
XA-DE,67107
XA-DE,67109
XA-DE,67111
XA-DE,67113
XA-DE,67115
XA-DE,67120
XA-DE,67122
XA-DE,67133
XA-DE,67135
XA-DE,67139
XA-DE,67148
XA-DE,67159
XA-DE,67161
XA-DE,67163
XA-DE,67182
XA-DE,67191
XA-DE,67207
XA-DE,67225
XA-DE,67226
XA-DE,67235
XA-DE,67236
XA-DE,67238
XA-DE,67240
XA-DE,67241
XA-DE,67244
XA-DE,67246
XA-DE,67249
XA-DE,67255
XA-DE,67257
XA-DE,67260
XA-DE,67261
XA-DE,67264
XA-DE,67266
XA-DE,67276
XA-DE,67297
XA-DE,67298
XA-DE,67300
XA-DE,67309
XA-DE,67310
XA-DE,67315
XA-DE,67325
XA-DE,67334
XA-DE,67353
XA-DE,67356
XA-DE,67358
XA-DE,67369
XA-DE,67370
XA-DE,67372
XA-DE,67378
XA-DE,67379
XA-DE,67382
XA-DE,67418
XA-DE,67419
XA-DE,67420
XA-DE,67454
XA-DE,67456
XA-DE,67457
XA-DE,67458
XA-DE,67459
XA-DE,67460
XA-DE,67461
XA-DE,67462
XA-DE,67475
XA-DE,67491
XA-DE,67495
XA-DE,67498
XA-DE,67499
XA-DE,67513
XA-DE,67527
XA-DE,67531
XA-DE,67538
XA-DE,67542
XA-DE,67548
XA-DE,67549
XA-DE,67550
XA-DE,67555
XA-DE,67558
XA-DE,67561
XA-DE,67570
XA-DE,67572
XA-DE,67581
XA-DE,67584
XA-DE,67597
XA-DE,67598
XA-DE,67599
XA-DE,67600
XA-DE,67608
XA-DE,67609
XA-DE,68088
XA-DE,68217
XA-DE,68320
XA-DE,68332
XA-DE,68465
XA-DE,69075
XA-DE,69083
XA-DE,69088
XA-DE,69100
XA-DE,69101
XA-DE,69148
XA-DE,69188
XA-DE,69222
XA-DE,69230
XA-DE,69234
XA-DE,69250
XA-DE,69265
XA-DE,69282
XA-DE,69316
XA-DE,69331
XA-DE,69335
XA-DE,69337
XA-DE,69357
XA-DE,69358
XA-DE,69359
XA-DE,69366
XA-DE,69374
XA-DE,69377
XA-DE,69379
XA-DE,69382
XA-DE,69383
XA-DE,69385
XA-DE,69389
XA-DE,69394
XA-DE,69396
XA-DE,69399
XA-DE,69402
XA-DE,69404
XA-DE,69407
XA-DE,69411
XA-DE,69417
XA-DE,69419
XA-DE,69424
XA-DE,69430
XA-DE,69433
XA-DE,69435
XA-DE,69436
XA-DE,69440
XA-DE,69444
XA-DE,69446
XA-DE,69452
XA-DE,69461
XA-DE,69462
XA-DE,69485
XA-DE,69487
XA-DE,69490
XA-DE,69492
XA-DE,69495
XA-DE,69496
XA-DE,69497
XA-DE,69498
XA-DE,69500
XA-DE,69504
XA-DE,69509
XA-DE,69514
XA-DE,69516
XA-DE,69518
XA-DE,69525
XA-DE,69530
XA-DE,69532
XA-DE,69654
XA-DE,69658
XA-DE,69681
XA-DE,69682
XA-DE,69691
XA-DE,69699
XA-DE,69707
XA-DE,69714
XA-DE,69717
XA-DE,69748
XA-DE,69783
XA-DE,69803
XA-DE,69828
XA-DE,69829
XA-DE,69831
XA-DE,69832
XA-DE,69841
XA-DE,69842
XA-DE,69862
XA-DE,69883
XA-DE,69891
XA-DE,69901
XA-DE,69917
XA-DE,69920
XA-DE,69924
XA-DE,69926
XA-DE,69935
XA-DE,69952
XA-DE,69953
XA-DE,69954
XA-DE,69961
XA-DE,69963
XA-DE,69966
XA-DE,69967
XA-DE,69978
XA-DE,69979
XA-DE,70001
XA-DE,70004
XA-DE,70008
XA-DE,70010
XA-DE,70012
XA-DE,70018
XA-DE,70021
XA-DE,70032
XA-DE,70033
XA-DE,70040
XA-DE,70041
XA-DE,70042
XA-DE,70043
XA-DE,70044
XA-DE,70048
XA-DE,70050
XA-DE,70055
XA-DE,70062
XA-DE,70065
XA-DE,70074
XA-DE,70077
XA-DE,70089
XA-DE,70099
XA-DE,70100
XA-DE,70101
XA-DE,70103
XA-DE,70108
XA-DE,70114
XA-DE,70126
XA-DE,70129
XA-DE,70134
XA-DE,70135
XA-DE,70139
XA-DE,70140
XA-DE,70163
XA-DE,70170
XA-DE,70176
XA-DE,70180
XA-DE,70183
XA-DE,70185
XA-DE,70198
XA-DE,70200
XA-DE,70205
XA-DE,70206
XA-DE,70209
XA-DE,70211
XA-DE,70212
XA-DE,70217
XA-DE,70219
XA-DE,70228
XA-DE,70229
XA-DE,70236
XA-DE,70237
XA-DE,70238
XA-DE,70239
XA-DE,70241
XA-DE,70243
XA-DE,70247
XA-DE,70249
XA-DE,70253
XA-DE,70255
XA-DE,70256
XA-DE,70258
XA-DE,70259
XA-DE,70263
XA-DE,70264
XA-DE,70268
XA-DE,70269
XA-DE,70270
XA-DE,70274
XA-DE,70276
XA-DE,70277
XA-DE,70279
XA-DE,70280
XA-DE,70298
XA-DE,70301
XA-DE,70310
XA-DE,70311
XA-DE,70312
XA-DE,70314
XA-DE,70315
XA-DE,70317
XA-DE,70319
XA-DE,70326
XA-DE,70330
XA-DE,70342
XA-DE,70344
XA-DE,70350
XA-DE,70356
XA-DE,70358
XA-DE,70359
XA-DE,70360
XA-DE,70363
XA-DE,70371
XA-DE,70372
XA-DE,70377
XA-DE,70378
XA-DE,70380
XA-DE,70381
XA-DE,70389
XA-DE,70391
XA-DE,70416
XA-DE,70425
XA-DE,70430
XA-DE,70432
XA-DE,70435
XA-DE,70436
XA-DE,70437
XA-DE,70439
XA-DE,70440
XA-DE,70441
XA-DE,70445
XA-DE,70446
XA-DE,70447
XA-DE,70450
XA-DE,70460
XA-DE,70461
XA-DE,70463
XA-DE,70466
XA-DE,70470
XA-DE,70471
XA-DE,70473
XA-DE,70475
XA-DE,70513
XA-DE,70528
XA-DE,70533
XA-DE,70553
XA-DE,70570
XA-DE,70571
XA-DE,70576
XA-DE,70580
XA-DE,70585
XA-DE,70611
XA-DE,70623
XA-DE,70655
XA-DE,70663
XA-DE,70685
XA-DE,70696
XA-DE,70698
XA-DE,70704
XA-DE,70729
XA-DE,70733
XA-DE,71028
XA-DE,71298
XA-DE,71409
XA-DE,71410
XA-DE,71438
XA-DE,71446
XA-DE,71527
XA-DE,71531
XA-DE,71533
XA-DE,71534
XA-DE,71539
XA-DE,71541
XA-DE,71553
XA-DE,71568
XA-DE,71574
XA-DE,71597
XA-DE,71598
XA-DE,71609
XA-DE,71610
XA-DE,71617
XA-DE,71625
XA-DE,71631
XA-DE,71632
XA-DE,71686
XA-DE,71700
XA-DE,71735
XA-DE,71750
XA-DE,71752
XA-DE,71760
XA-DE,71814
XA-DE,71844
XA-DE,71850
XA-DE,71860
XA-DE,71893
XA-DE,71894
XA-DE,71937
XA-DE,71941
XA-DE,71946
XA-DE,71962
XA-DE,73688
XA-DE,73729
XA-DE,73730
XA-DE,73731
XA-DE,73732
XA-DE,73734
XA-DE,73738
XA-DE,73746
XA-DE,73752
XA-DE,73761
XA-DE,73763
XA-DE,73802
XA-DE,73815
XA-DE,73820
XA-DE,73821
XA-DE,73842
XA-DE,73843
XA-DE,73844
XA-DE,73857
XA-DE,73858
XA-DE,73866
XA-DE,73867
XA-DE,73870
XA-DE,73871
XA-DE,73882
XA-DE,73883
XA-DE,73885
XA-DE,73891
XA-DE,73906
XA-DE,73919
XA-DE,73929
XA-DE,73965
XA-DE,73971
XA-DE,73975
XA-DE,73981
XA-DE,73987
XA-DE,74000
XA-DE,74015
XA-DE,74024
XA-DE,74041
XA-DE,74056
XA-DE,74059
XA-DE,74065
XA-DE,74070
XA-DE,74072
XA-DE,74077
XA-DE,74080
XA-DE,74097
XA-DE,74103
XA-DE,74104
XA-DE,74112
XA-DE,74115
XA-DE,74116
XA-DE,74127
XA-DE,74163
XA-DE,74168
XA-DE,74172
XA-DE,74179
XA-DE,74186
XA-DE,74194
XA-DE,74206
XA-DE,74211
XA-DE,74213
XA-DE,74223
XA-DE,74227
XA-DE,74232
XA-DE,74237
XA-DE,74239
XA-DE,74264
XA-DE,74274
XA-DE,74286
XA-DE,74289
XA-DE,74320
XA-DE,74321
XA-DE,74324
XA-DE,74325
XA-DE,74326
XA-DE,74332
XA-DE,74336
XA-DE,74337
XA-DE,74340
XA-DE,74349
XA-DE,74350
XA-DE,74353
XA-DE,74359
XA-DE,74370
XA-DE,74385
XA-DE,74390
XA-DE,74395
XA-DE,74396
XA-DE,74400
XA-DE,74403
XA-DE,74406
XA-DE,74407
XA-DE,74410
XA-DE,74411
XA-DE,74415
XA-DE,74424
XA-DE,74428
XA-DE,74430
XA-DE,74431
XA-DE,74434
XA-DE,74450
XA-DE,74451
XA-DE,74452
XA-DE,74453
XA-DE,74457
XA-DE,74458
XA-DE,74467
XA-DE,74474
XA-DE,74477
XA-DE,74484
XA-DE,74485
XA-DE,74493
XA-DE,74501
XA-DE,74508
XA-DE,74510
XA-DE,74516
XA-DE,74521
XA-DE,74530
XA-DE,74543
XA-DE,74547
XA-DE,74554
XA-DE,74566
XA-DE,74567
XA-DE,74569
XA-DE,74571
XA-DE,74572
XA-DE,74581
XA-DE,74589
XA-DE,74590
XA-DE,74623
XA-DE,74624
XA-DE,74666
XA-DE,74674
XA-DE,74688
XA-DE,74694
XA-DE,74702
XA-DE,74705
XA-DE,74723
XA-DE,74729
XA-DE,74738
XA-DE,74753
XA-DE,74782
XA-DE,74795
XA-DE,74803
XA-DE,74848
XA-DE,74864
XA-DE,74875
XA-DE,74895
XA-DE,74898
XA-DE,74902
XA-DE,74951
XA-DE,74967
XA-DE,74972
XA-DE,74976
XA-DE,74978
XA-DE,74980
XA-DE,74988
XA-DE,74989
XA-DE,75013
XA-DE,75023
XA-DE,75066
XA-DE,75070
XA-DE,75076
XA-DE,75080
XA-DE,75117
XA-DE,75168
XA-DE,75201
XA-DE,75248
XA-DE,75250
XA-DE,75301
XA-DE,75304
XA-DE,75309
XA-DE,75319
XA-DE,75328
XA-DE,75330
XA-DE,75331
XA-DE,75341
XA-DE,75347
XA-DE,75353
XA-DE,75354
XA-DE,75358
XA-DE,75361
XA-DE,75363
XA-DE,75366
XA-DE,75371
XA-DE,75376
XA-DE,75389
XA-DE,75390
XA-DE,75391
XA-DE,75392
XA-DE,75393
XA-DE,75395
XA-DE,75396
XA-DE,75398
XA-DE,75403
XA-DE,75404
XA-DE,75405
XA-DE,75407
XA-DE,75409
XA-DE,75411
XA-DE,75412
XA-DE,75413
XA-DE,75418
XA-DE,75419
XA-DE,75420
XA-DE,75421
XA-DE,75424
XA-DE,75425
XA-DE,75426
XA-DE,75427
XA-DE,75428
XA-DE,75430
XA-DE,75431
XA-DE,75433
XA-DE,75436
XA-DE,75437
XA-DE,75438
XA-DE,75439
XA-DE,75446
XA-DE,75451
XA-DE,75452
XA-DE,75454
XA-DE,75455
XA-DE,75456
XA-DE,75457
XA-DE,75458
XA-DE,75460
XA-DE,75463
XA-DE,75464
XA-DE,75467
XA-DE,75469
XA-DE,75473
XA-DE,75474
XA-DE,75477
XA-DE,75481
XA-DE,75483
XA-DE,75484
XA-DE,75486
XA-DE,75489
XA-DE,75494
XA-DE,75495
XA-DE,75497
XA-DE,75498
XA-DE,75500
XA-DE,75508
XA-DE,75510
XA-DE,75511
XA-DE,75512
XA-DE,75513
XA-DE,75515
XA-DE,75516
XA-DE,75519
XA-DE,75520
XA-DE,75521
XA-DE,75522
XA-DE,75523
XA-DE,75525
XA-DE,75527
XA-DE,75528
XA-DE,75541
XA-DE,75544
XA-DE,75545
XA-DE,75548
XA-DE,75550
XA-DE,75551
XA-DE,75553
XA-DE,75555
XA-DE,75557
XA-DE,75558
XA-DE,75561
XA-DE,75562
XA-DE,75582
XA-DE,75584
XA-DE,75587
XA-DE,75588
XA-DE,75605
XA-DE,75609
XA-DE,75614
XA-DE,75616
XA-DE,75618
XA-DE,75619
XA-DE,75623
XA-DE,75625
XA-DE,75629
XA-DE,75631
XA-DE,75635
XA-DE,75636
XA-DE,75643
XA-DE,75646
XA-DE,75649
XA-DE,75664
XA-DE,75666
XA-DE,75667
XA-DE,75669
XA-DE,75678
XA-DE,75682
XA-DE,75686
XA-DE,75695
XA-DE,75696
XA-DE,75697
XA-DE,75705
XA-DE,75712
XA-DE,75713
XA-DE,75719
XA-DE,75721
XA-DE,75726
XA-DE,75728
XA-DE,75732
XA-DE,75735
XA-DE,75736
XA-DE,75737
XA-DE,75742
XA-DE,75743
XA-DE,75754
XA-DE,75757
XA-DE,75759
XA-DE,75760
XA-DE,75761
XA-DE,75765
XA-DE,75768
XA-DE,75775
XA-DE,75777
XA-DE,75789
XA-DE,75793
XA-DE,75794
XA-DE,75798
XA-DE,75803
XA-DE,75805
XA-DE,75810
XA-DE,75829
XA-DE,75832
XA-DE,75835
XA-DE,75846
XA-DE,75867
XA-DE,75868
XA-DE,75872
XA-DE,75887
XA-DE,75896
XA-DE,75897
XA-DE,75900
XA-DE,75918
XA-DE,75921
XA-DE,75922
XA-DE,75924
XA-DE,75929
XA-DE,75956
XA-DE,75959
XA-DE,75965
XA-DE,75981
XA-DE,75985
XA-DE,75997
XA-DE,76000
XA-DE,76005
XA-DE,76006
XA-DE,76007
XA-DE,76008
XA-DE,76014
XA-DE,76026
XA-DE,76029
XA-DE,76032
XA-DE,76037
XA-DE,76041
XA-DE,76049
XA-DE,76066
XA-DE,76068
XA-DE,76069
XA-DE,76079
XA-DE,76084
XA-DE,76085
XA-DE,76086
XA-DE,76088
XA-DE,76093
XA-DE,76098
XA-DE,76101
XA-DE,76107
XA-DE,76112
XA-DE,76135
XA-DE,76147
XA-DE,76148
XA-DE,76150
XA-DE,76171
XA-DE,76178
XA-DE,76179
XA-DE,76197
XA-DE,76202
XA-DE,76207
XA-DE,76208
XA-DE,76209
XA-DE,76214
XA-DE,76215
XA-DE,76221
XA-DE,76228
